"","seq_orgao","seq_orgao_pai","latitude","longitude","placeId"
"9783","19341","13199.0",-19.9316,-43.9245,"EkhBdi4gR2V0w7psaW8gVmFyZ2FzLCA0MiAtIE4gLSBGdW5jaW9uw6FyaW9zLCBCZWxvIEhvcml6b250ZSAtIE1HLCBCcmF6aWwiIRofChoSGAoUChIJQbIvLJWZpgARbIcBK1iH6pMQKhIBTg"
"9784","19342","13199.0",-19.9323,-43.9246,"EkhBdi4gR2V0w7psaW8gVmFyZ2FzLCA0MyAtIE4gLSBGdW5jaW9uw6FyaW9zLCBCZWxvIEhvcml6b250ZSAtIE1HLCBCcmF6aWwiIRofChoSGAoUChIJNVnUy-qZpgARz3PG4EZ5ZwsQKxIBTg"
"9785","19343","13199.0",-19.9316,-43.9245,"EkhBdi4gR2V0w7psaW8gVmFyZ2FzLCA0NCAtIE4gLSBGdW5jaW9uw6FyaW9zLCBCZWxvIEhvcml6b250ZSAtIE1HLCBCcmF6aWwiIRofChoSGAoUChIJQbIvLJWZpgARbIcBK1iH6pMQLBIBTg"
"9786","19344","13199.0",-19.9252,-43.9391,"ChIJiXhbreaZpgARQIVzZrMIkSk"
"9787","19345","13199.0",-21.7644,-43.3491,"ChIJwcYzcWCbmAARc_PqQ7wGVg8"
"9788","19346","13199.0",-19.9333,-43.9261,"ChIJ0fX5neqZpgAR-wg1HDectEE"
"9789","19347","13199.0",-19.9333,-43.9261,"ChIJ0fX5neqZpgAR-wg1HDectEE"
"9790","19348","13199.0",-19.934,-43.9243,"ChIJxyajB8CZpgARmBYnAuQqQ6w"
"9791","19349","13199.0",-19.934,-43.9243,"ChIJxyajB8CZpgARmBYnAuQqQ6w"
"9792","1935","13657.0",-22.4166,-49.1372,"ChIJZ-usfcNjv5QRwOFDqcAgn9s"
"9793","19350","13199.0",-19.934,-43.9243,"ChIJxyajB8CZpgARmBYnAuQqQ6w"
"9794","19351","13199.0",-19.9333,-43.9261,"ChIJ0fX5neqZpgAR-wg1HDectEE"
"9795","19352","13199.0",-19.9333,-43.9261,"ChIJ0fX5neqZpgAR-wg1HDectEE"
"9796","19353","13199.0",-19.9333,-43.9261,"ChIJ0fX5neqZpgAR-wg1HDectEE"
"9797","19354","13199.0",-19.9333,-43.9261,"ChIJ0fX5neqZpgAR-wg1HDectEE"
"9798","19355","13199.0",-19.9333,-43.9261,"ChIJ0fX5neqZpgAR-wg1HDectEE"
"9799","19356","13199.0",-19.9333,-43.9261,"ChIJ0fX5neqZpgAR-wg1HDectEE"
"9800","19357","13199.0",-19.9333,-43.9261,"ChIJ0fX5neqZpgAR-wg1HDectEE"
"9801","19358","13199.0",-19.9333,-43.9261,"ChIJ0fX5neqZpgAR-wg1HDectEE"
"9802","19359","13199.0",-19.9333,-43.9261,"ChIJ0fX5neqZpgAR-wg1HDectEE"
"9803","1936","13623.0",-15.8514,-48.9586,"ChIJ028CzvdrXJMR0fv6ouCz9rY"
"9804","19360","13199.0",38.7216,-27.2206,"ChIJZzBXYfh4RgsRRyNWL-7loXA"
"9805","19361","13199.0",-16.1659,-40.6896,"ChIJtduG1cZ5SQcRU4XWREomikc"
"9806","19362","13199.0",-19.934,-43.9243,"ChIJxyajB8CZpgARmBYnAuQqQ6w"
"9807","19363","13199.0",-19.9334,-43.9264,"ChIJT-tHJsCZpgAR2Bkrz5I5zuQ"
"9808","19364","13199.0",-19.934,-43.9243,"ChIJxyajB8CZpgARmBYnAuQqQ6w"
"9809","19365","13199.0",-19.934,-43.9243,"ChIJxyajB8CZpgARmBYnAuQqQ6w"
"9810","19366","13199.0",-19.934,-43.9243,"ChIJxyajB8CZpgARmBYnAuQqQ6w"
"9811","19367","13199.0",-19.934,-43.9243,"ChIJxyajB8CZpgARmBYnAuQqQ6w"
"9812","19368","13199.0",-19.934,-43.9243,"ChIJxyajB8CZpgARmBYnAuQqQ6w"
"9813","19369","13670.0",-8.0585,-34.8731,"ChIJdd7euqIYqwcRgg1To_WZ6P8"
"9814","1937","13623.0",-17.3086,-48.2781,"ChIJkXtAKPhip5QRtyHn3ZjDXZQ"
"9815","19370","13670.0",-8.0585,-34.8731,"ChIJdd7euqIYqwcRgg1To_WZ6P8"
"9816","19371","13670.0",-8.0585,-34.8731,"ChIJdd7euqIYqwcRgg1To_WZ6P8"
"9817","19372","13670.0",-8.0585,-34.8731,"ChIJdd7euqIYqwcRgg1To_WZ6P8"
"9818","19373","13670.0",-8.0585,-34.8731,"ChIJdd7euqIYqwcRgg1To_WZ6P8"
"9819","19374","13670.0",-8.0585,-34.8731,"ChIJdd7euqIYqwcRgg1To_WZ6P8"
"9820","19375","13670.0",-8.0585,-34.8731,"ChIJdd7euqIYqwcRgg1To_WZ6P8"
"9821","19376","13670.0",-8.0585,-34.8731,"ChIJdd7euqIYqwcRgg1To_WZ6P8"
"9822","19377","13670.0",-8.0585,-34.8731,"ChIJdd7euqIYqwcRgg1To_WZ6P8"
"9823","19378","13670.0",-8.0585,-34.8731,"ChIJdd7euqIYqwcRgg1To_WZ6P8"
"9824","19379","13670.0",-8.0585,-34.8731,"ChIJdd7euqIYqwcRgg1To_WZ6P8"
"9825","1938","13617.0",-4.2447,-40.6455,"ChIJjyTc1Vz9lAcRqFjIUgzJvP0"
"9826","19380","13670.0",-8.0585,-34.8731,"ChIJdd7euqIYqwcRgg1To_WZ6P8"
"9827","19381","13670.0",-8.0585,-34.8731,"ChIJdd7euqIYqwcRgg1To_WZ6P8"
"9828","19382","13670.0",-8.0585,-34.8731,"ChIJdd7euqIYqwcRgg1To_WZ6P8"
"9829","19383","13670.0",-8.0585,-34.8731,"ChIJdd7euqIYqwcRgg1To_WZ6P8"
"9830","19384","13208.0",-26.9966,-48.6399,"ChIJT8DXh-K12JQR7mXNiOFXZmw"
"9831","19385","13208.0",-26.917,-49.0681,"ChIJq9rk5MMY35QR5YkkshqaPt4"
"9832","19386","13208.0",-27.0977,-48.9181,"ChIJLWfB251H35QRX2cl7xzErus"
"9833","19387","13208.0",-27.102,-52.6116,"ChIJowY-GKC25JQR78od_6PLmGo"
"9834","19388","13208.0",-28.6752,-49.3719,"ChIJDfCBQ4SCIZUR9D4a7atlBc0"
"9835","19389","13208.0",-27.5878,-48.5545,"ChIJw2Rjpx44J5URi4EDDRS__5o"
"9836","1939","13639.0",-4.272,-41.7719,"ChIJX7G7fvYHkwcRO3O-DPuP67o"
"9837","19390","13208.0",-26.9228,-48.6775,"ChIJYdfgS4DL2JQRVWcY22g1y8E"
"9838","19391","13208.0",-26.4842,-49.0831,"ChIJP2Jlcv6U3pQRxs-z98MiWvA"
"9839","19392","13208.0",44.5588,-72.5778,"ChIJ_87aSGzctEwRtGtUNnSJTSY"
"9840","19393","13208.0",-27.8085,-50.3195,"Ek9SLiBKYW1lcyBSb2JlcnRvIEFtw7NzLCAxODQgLSAxwrogQU5EQVIgLSBDZW50cm8sIExhZ2VzIC0gU0MsIDg4NTAyLTMyMCwgQnJhemlsIiUaIwoWChQKEgm1zq9NMh_glBEvMjvRiiu3cRIJMcK6IEFOREFS"
"9841","19394","13208.0",-27.23,-49.6453,"ChIJNQBvRQO535QRiVDBaEyAcxk"
"9842","19395","13208.0",-27.6072,-48.6248,"ChIJ3Wk-oiU2J5UREQHba-oJCjw"
"9843","19396","13208.0",-28.4785,-49.0084,"ChIJ9d7EsvtCIZURguvEGXQjA4A"
"9844","19397","13208.0",-26.9966,-48.6399,"ChIJT8DXh-K12JQR7mXNiOFXZmw"
"9845","19398","13208.0",-26.9153,-49.0685,"ChIJ-ahgS8QY35QRdTjYcHxatc4"
"9846","19399","13208.0",-27.0977,-48.9181,"ChIJLWfB251H35QRX2cl7xzErus"
"9847","194","13627.0",-16.8488,-42.0633,"ChIJkZxOWjEYTQcRt659NuyHqDQ"
"9848","1940","13615.0",-11.7295,-40.5551,"ChIJlQS2a9dwawcReKeAhD-g9Ig"
"9849","19400","13208.0",-27.102,-52.6116,"ChIJowY-GKC25JQR78od_6PLmGo"
"9850","19401","13208.0",-28.6752,-49.3719,"ChIJDfCBQ4SCIZUR9D4a7atlBc0"
"9851","19402","13208.0",-27.5878,-48.5545,"ChIJw2Rjpx44J5URi4EDDRS__5o"
"9852","19403","13208.0",-26.9228,-48.6775,"ChIJYdfgS4DL2JQRVWcY22g1y8E"
"9853","19404","13208.0",-26.4842,-49.0831,"ChIJP2Jlcv6U3pQRxs-z98MiWvA"
"9854","19405","13208.0",-26.2995,-48.8451,"EktSLiBkbyBQcsOtbmNpcGUsIDMxIC0gOcK6IEFOREFSIC0gQ2VudHJvLCBKb2ludmlsbGUgLSBTQywgODkyMDEtMDAyLCBCcmF6aWwiJRojChYKFAoSCRsu_wU2sN6UESO3SfSL8HwREgk5wrogQU5EQVI"
"9855","19406","13208.0",-27.8085,-50.3195,"Ek9SLiBKYW1lcyBSb2JlcnRvIEFtw7NzLCAxODQgLSAxwrogQU5EQVIgLSBDZW50cm8sIExhZ2VzIC0gU0MsIDg4NTAyLTMyMCwgQnJhemlsIiUaIwoWChQKEgm1zq9NMh_glBEvMjvRiiu3cRIJMcK6IEFOREFS"
"9856","19407","13208.0",-27.23,-49.6453,"ChIJNQBvRQO535QRiVDBaEyAcxk"
"9857","19408","13208.0",-27.6072,-48.6248,"ChIJ3Wk-oiU2J5UREQHba-oJCjw"
"9858","19409","13208.0",-28.4785,-49.0085,"ChIJifzMTPpCIZURqh8wz4UFdPQ"
"9859","1941","13635.0",-6.7811,-35.4968,"ChIJu8TL7uK5rQcR8-3gYqK_ioU"
"9860","19410","13208.0",-26.9172,-49.0682,"ChIJ0b92ccQY35QR68f1dzOzdSA"
"9861","19411","13208.0",-27.102,-52.6116,"ChIJowY-GKC25JQR78od_6PLmGo"
"9862","19412","13208.0",-28.6752,-49.3719,"ChIJDfCBQ4SCIZUR9D4a7atlBc0"
"9863","19413","13208.0",-27.5878,-48.5545,"ChIJw2Rjpx44J5URi4EDDRS__5o"
"9864","19414","13208.0",-26.9228,-48.6775,"ChIJBbj7S4DL2JQRhfVPSC6oeaM"
"9865","19415","13208.0",-26.2995,-48.8451,"EktSLiBkbyBQcsOtbmNpcGUsIDMxIC0gOMK6IEFOREFSIC0gQ2VudHJvLCBKb2ludmlsbGUgLSBTQywgODkyMDEtMDAyLCBCcmF6aWwiJRojChYKFAoSCRsu_wU2sN6UESO3SfSL8HwREgk4wrogQU5EQVI"
"9866","19416","13208.0",-27.8085,-50.3195,"ChIJtc6vTTIf4JQRLzI70Yort3E"
"9867","19417","13208.0",-27.6074,-48.625,"ChIJheYoliU2J5UR8QWxqpZY2Jg"
"9868","19418","13208.0",-26.9172,-49.0681,"ChIJj3Doc8QY35QRdsMvHMbviH8"
"9869","19419","13208.0",-27.102,-52.6116,"ChIJowY-GKC25JQR78od_6PLmGo"
"9870","1942","13641.0",-24.7548,-51.7645,"ChIJNRIVqrGW7pQRDc9LJjceIYQ"
"9871","19420","13208.0",-28.6752,-49.3719,"ChIJDfCBQ4SCIZUR9D4a7atlBc0"
"9872","19421","13208.0",-27.5878,-48.5545,"ChIJw2Rjpx44J5URi4EDDRS__5o"
"9873","19422","13208.0",-26.2995,-48.8451,"EktSLiBkbyBQcsOtbmNpcGUsIDMxIC0gN8K6IEFOREFSIC0gQ2VudHJvLCBKb2ludmlsbGUgLSBTQywgODkyMDEtMDAyLCBCcmF6aWwiJRojChYKFAoSCRsu_wU2sN6UESO3SfSL8HwREgk3wrogQU5EQVI"
"9874","19423","13208.0",-27.5878,-48.5545,"ChIJw2Rjpx44J5URi4EDDRS__5o"
"9875","19424","13208.0",-26.2995,-48.8451,"EktSLiBkbyBQcsOtbmNpcGUsIDMxIC0gNsK6IEFOREFSIC0gQ2VudHJvLCBKb2ludmlsbGUgLSBTQywgODkyMDEtMDAyLCBCcmF6aWwiJRojChYKFAoSCRsu_wU2sN6UESO3SfSL8HwREgk2wrogQU5EQVI"
"9876","19425","13208.0",-27.5878,-48.5545,"ChIJw2Rjpx44J5URi4EDDRS__5o"
"9877","19426","13208.0",-27.5878,-48.5545,"ChIJw2Rjpx44J5URi4EDDRS__5o"
"9878","19427","13208.0",-28.9413,-49.4946,"ChIJbUyJHf8uIpURKTaiKFROa-M"
"9879","19428","13208.0",-27.5948,-48.5562,"ChIJ_Q7ugyM4J5URNBBTbmZSh0U"
"9880","19429","13208.0",-26.7752,-51.0071,"ChIJZzVx4gPK5pQR3ua5uOM6dds"
"9881","1943","13657.0",-21.0139,-48.2215,"ChIJI7BBGr18uZQRwmH4wYDQu2w"
"9882","19430","13208.0",-26.1764,-50.3923,"ChIJQ-Buv3IT55QRr2qpfmF2R-E"
"9883","19431","13208.0",-27.2276,-52.0186,"ChIJ90z-MtiB45QRKKpTXTD2mvk"
"9884","19432","13208.0",-27.5912,-48.5537,"ElRSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDPCuiBBTkRBUiAtIENlbnRybywgRmxvcmlhbsOzcG9saXMgLSBTQywgODgwMTUtMTMwLCBCcmF6aWwiJRojChYKFAoSCTWMQbMYOCeVEfd9lkatzR0tEgkzwrogQU5EQVI"
"9885","19433","13208.0",-27.2912,-50.5884,"ChIJx6kEijn54JQROeHNMsf3oSk"
"9886","19434","13208.0",-27.0211,-50.9167,"ChIJq668F8074ZQR00W1-sXv5r0"
"9887","19435","13208.0",-27.5912,-48.5537,"ElVSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDEwwrogQU5EQVIgLSBDZW50cm8sIEZsb3JpYW7Ds3BvbGlzIC0gU0MsIDg4MDE1LTEzMCwgQnJhemlsIiYaJAoWChQKEgk1jEGzGDgnlRH3fZZGrc0dLRIKMTDCuiBBTkRBUg"
"9888","19436","13208.0",40.5754,-8.4464,"ChIJYyaa4skLIw0RUFmQ5L3rAAU"
"9889","19437","13208.0",-27.5986,-48.5187,"ChIJ1zLGsk45J5URRscEagtVvIE"
"9890","19438","13208.0",-27.5986,-48.5187,"ChIJ1zLGsk45J5URRscEagtVvIE"
"9891","19439","13208.0",-27.5912,-48.5537,"ElRSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDbCuiBBTkRBUiAtIENlbnRybywgRmxvcmlhbsOzcG9saXMgLSBTQywgODgwMTUtMTMwLCBCcmF6aWwiJRojChYKFAoSCTWMQbMYOCeVEfd9lkatzR0tEgk2wrogQU5EQVI"
"9892","1944","13627.0",-19.6824,-44.8902,"ChIJ3YdrLXBnpwARmHH17dnNcaQ"
"9893","19440","13208.0",-27.5912,-48.5537,"ElRSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDfCuiBBTkRBUiAtIENlbnRybywgRmxvcmlhbsOzcG9saXMgLSBTQywgODgwMTUtMTMwLCBCcmF6aWwiJRojChYKFAoSCTWMQbMYOCeVEfd9lkatzR0tEgk3wrogQU5EQVI"
"9894","19441","13208.0",-27.5912,-48.5537,"ElRSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDPCuiBBTkRBUiAtIENlbnRybywgRmxvcmlhbsOzcG9saXMgLSBTQywgODgwMTUtMTMwLCBCcmF6aWwiJRojChYKFAoSCTWMQbMYOCeVEfd9lkatzR0tEgkzwrogQU5EQVI"
"9895","19442","13208.0",-27.5912,-48.5537,"ElRSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDbCuiBBTkRBUiAtIENlbnRybywgRmxvcmlhbsOzcG9saXMgLSBTQywgODgwMTUtMTMwLCBCcmF6aWwiJRojChYKFAoSCTWMQbMYOCeVEfd9lkatzR0tEgk2wrogQU5EQVI"
"9896","19443","13208.0",-27.5986,-48.5187,"ChIJ1zLGsk45J5URRscEagtVvIE"
"9897","19444","13208.0",-27.5912,-48.5537,"ElRSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDfCuiBBTkRBUiAtIENlbnRybywgRmxvcmlhbsOzcG9saXMgLSBTQywgODgwMTUtMTMwLCBCcmF6aWwiJRojChYKFAoSCTWMQbMYOCeVEfd9lkatzR0tEgk3wrogQU5EQVI"
"9898","19445","13208.0",-27.5912,-48.5537,"ElVSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDEwwrogQU5EQVIgLSBDZW50cm8sIEZsb3JpYW7Ds3BvbGlzIC0gU0MsIDg4MDE1LTEzMCwgQnJhemlsIiYaJAoWChQKEgk1jEGzGDgnlRH3fZZGrc0dLRIKMTDCuiBBTkRBUg"
"9899","19446","13208.0",-27.5912,-48.5537,"ElRSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDnCuiBBTkRBUiAtIENlbnRybywgRmxvcmlhbsOzcG9saXMgLSBTQywgODgwMTUtMTMwLCBCcmF6aWwiJRojChYKFAoSCTWMQbMYOCeVEfd9lkatzR0tEgk5wrogQU5EQVI"
"9900","19447","13208.0",39.7495,-8.8077,"ChIJubLJNBVzIg0RbDzUOSeDr00"
"9901","19448","13208.0",-27.5912,-48.5537,"ElVSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDEwwrogQU5EQVIgLSBDZW50cm8sIEZsb3JpYW7Ds3BvbGlzIC0gU0MsIDg4MDE1LTEzMCwgQnJhemlsIiYaJAoWChQKEgk1jEGzGDgnlRH3fZZGrc0dLRIKMTDCuiBBTkRBUg"
"9902","19449","13208.0",-27.5912,-48.5537,"ElRSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDPCuiBBTkRBUiAtIENlbnRybywgRmxvcmlhbsOzcG9saXMgLSBTQywgODgwMTUtMTMwLCBCcmF6aWwiJRojChYKFAoSCTWMQbMYOCeVEfd9lkatzR0tEgkzwrogQU5EQVI"
"9903","1945","13659.0",-10.4428,-49.1799,"ChIJYVSt8LXPPJMRL-iNREWDmvw"
"9904","19450","13208.0",-27.5912,-48.5537,"ElRSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDfCuiBBTkRBUiAtIENlbnRybywgRmxvcmlhbsOzcG9saXMgLSBTQywgODgwMTUtMTMwLCBCcmF6aWwiJRojChYKFAoSCTWMQbMYOCeVEfd9lkatzR0tEgk3wrogQU5EQVI"
"9905","19451","13208.0",-27.5912,-48.5537,"ElVSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDEwwrogQU5EQVIgLSBDZW50cm8sIEZsb3JpYW7Ds3BvbGlzIC0gU0MsIDg4MDE1LTEzMCwgQnJhemlsIiYaJAoWChQKEgk1jEGzGDgnlRH3fZZGrc0dLRIKMTDCuiBBTkRBUg"
"9906","19452","13208.0",-27.5986,-48.5187,"ChIJ1zLGsk45J5URRscEagtVvIE"
"9907","19453","13208.0",-28.2378,-48.6725,"ChIJeUXTn5LKJpUR8FpnA8bXPD8"
"9908","19454","13208.0",-26.8835,-49.2448,"ChIJ9aoT2F0C35QRKeNPSB80VtY"
"9909","19455","13208.0",-27.1727,-51.5047,"ChIJid4gn1Ll45QRHvmjRYXr3P8"
"9910","19456","13208.0",-26.115,-49.7941,"ChIJcaK0lN6T3ZQRW46M8NkCIwc"
"9911","19457","13208.0",-26.9015,-48.6482,"ChIJsVtuRAXM2JQRpLyYyEV70s8"
"9912","19458","13208.0",-26.9964,-48.6398,"ChIJF67ejeK12JQRCoAUrdAa3YU"
"9913","19459","13208.0",-26.9173,-49.0682,"Ek5SLiBYViBkZSBOb3ZlbWJybywgMTMwNSAtIDjCuiBBTkRBUiAtIENlbnRybywgQmx1bWVuYXUgLSBTQywgODkwMTAtMDAzLCBCcmF6aWwiJRojChYKFAoSCdmwMHTEGN-UEZeUSTaEf9ICEgk4wrogQU5EQVI"
"9914","1946","13621.0",-20.842,-40.7357,"ChIJLzhBRpcbuQARHZmONYm30iQ"
"9915","19460","13208.0",-27.0977,-48.9181,"Ek9Bdi4gZGFzIENvbXVuaWRhZGVzLCA3MCAtIDPCuiBBTkRBUiAtIENlbnRybyAxLCBCcnVzcXVlIC0gU0MsIDg4MzUwLTM2MCwgQnJhemlsIiUaIwoWChQKEgk3-zzRnUfflBH3KStj_Yx_7hIJM8K6IEFOREFS"
"9916","19461","13208.0",-27.102,-52.6116,"Ek1SLiBSdWkgQmFyYm9zYSwgMjM5IC0gRSwgMcK6IEFOREFSIC0gQ2VudHJvLCBDaGFwZWPDsyAtIFNDLCA4OTgwMS0xNDcsIEJyYXppbCIoGiYKFgoUChIJRcLHAKK25JQRAePZFnn7NK4SDEUsIDHCuiBBTkRBUg"
"9917","19462","13208.0",-28.6751,-49.3721,"ChIJ76ytaoSCIZURKaUruwWL_R8"
"9918","19463","13208.0",-27.5877,-48.5546,"ChIJIaoWpx44J5URQrGMFU5nQy4"
"9919","19464","13208.0",-26.923,-48.6775,"ChIJGUSmS4DL2JQR_NODHq2hZUw"
"9920","19465","13208.0",-26.4841,-49.0831,"ChIJAX4PDf6U3pQR47QuGvXeAgU"
"9921","19466","13208.0",-26.2995,-48.8451,"EktSLiBkbyBQcsOtbmNpcGUsIDMxIC0gNMK6IEFOREFSIC0gQ2VudHJvLCBKb2ludmlsbGUgLSBTQywgODkyMDEtMDAyLCBCcmF6aWwiJRojChYKFAoSCRsu_wU2sN6UESO3SfSL8HwREgk0wrogQU5EQVI"
"9922","19467","13208.0",-27.8085,-50.3195,"ChIJtc6vTTIf4JQRLzI70Yort3E"
"9923","19468","13208.0",-27.23,-49.6453,"ChIJdZmkVwO535QRtozQ42nTR6w"
"9924","19469","13208.0",-27.6071,-48.6249,"ElxBdi4gQWNpb25pIFNvdXphIEZpbGhvLCA2NTcgLSA0wrogQU5EQVIgLSBQcmFpYSBDb21wcmlkYSwgU8OjbyBKb3PDqSAtIFNDLCA4ODEwMy03OTAsIEJyYXppbCIlGiMKFgoUChIJd-eoFRo2J5URhgQfBHCjYL8SCTTCuiBBTkRBUg"
"9925","1947","13627.0",-20.4742,-45.962,"ChIJy3q2b4sTtJQRUAZtofC-pUQ"
"9926","19470","13208.0",-28.4785,-49.0084,"ChIJ9d7EsvtCIZURguvEGXQjA4A"
"9927","19471","13208.0",-27.6413,-48.6788,"ChIJZ4XEpqA1J5UR4FP8XgOu96o"
"9928","19472","13208.0",-26.7384,-53.5187,"ChIJD3p29GJc-pQREKkIMBLhiZ0"
"9929","19473","13208.0",-26.2487,-49.3937,"ChIJ0-wdvJHU3ZQR6ZD0CI00D0E"
"9930","19474","13208.0",-27.5912,-48.5537,"ChIJfWkdhMo5J5URhL-r1L5WLS4"
"9931","19475","13208.0",-27.5876,-48.5777,"ChIJKRvBIhI4J5URaCbV-vX4rMA"
"9932","19476","13208.0",-27.5996,-48.601,"EkdSLiBEb20gUGVkcm8gSUksIDY3IC0gQ2Fwb2VpcmFzLCBGbG9yaWFuw7Nwb2xpcyAtIFNDLCA4ODA5MC04NDAsIEJyYXppbCIaEhgKFAoSCV3TiIAyNieVEQwWQsnGWwCXEEM"
"9933","19477","13208.0",-27.4945,-48.5055,"ChIJzVde69BHJ5URZwkqB_N17L4"
"9934","19478","13208.0",-27.5912,-48.5537,"ElRSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDLCuiBBTkRBUiAtIENlbnRybywgRmxvcmlhbsOzcG9saXMgLSBTQywgODgwMTUtMTMwLCBCcmF6aWwiJRojChYKFAoSCTWMQbMYOCeVEfd9lkatzR0tEgkywrogQU5EQVI"
"9935","19479","13208.0",-27.5912,-48.5537,"ChIJfWkdhMo5J5URhL-r1L5WLS4"
"9936","1948","13607.0",-10.3241,-67.1875,"ChIJz-ZLmiFi1ZMREUgZnZJvVOU"
"9937","19480","13208.0",-27.5912,-48.5537,"ChIJfWkdhMo5J5URhL-r1L5WLS4"
"9938","19481","13208.0",-27.5912,-48.5537,"ChIJfWkdhMo5J5URhL-r1L5WLS4"
"9939","19482","13208.0",-27.5912,-48.5537,"ChIJfWkdhMo5J5URhL-r1L5WLS4"
"9940","19483","13208.0",-27.5912,-48.5537,"ElRSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDHCuiBBTkRBUiAtIENlbnRybywgRmxvcmlhbsOzcG9saXMgLSBTQywgODgwMTUtMTMwLCBCcmF6aWwiJRojChYKFAoSCTWMQbMYOCeVEfd9lkatzR0tEgkxwrogQU5EQVI"
"9941","19484","13208.0",-27.5912,-48.5537,"ElRSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDPCuiBBTkRBUiAtIENlbnRybywgRmxvcmlhbsOzcG9saXMgLSBTQywgODgwMTUtMTMwLCBCcmF6aWwiJRojChYKFAoSCTWMQbMYOCeVEfd9lkatzR0tEgkzwrogQU5EQVI"
"9942","19485","13208.0",-27.5912,-48.5537,"ElRSLiBFc3RldmVzIErDum5pb3IsIDM5NSAtIDLCuiBBTkRBUiAtIENlbnRybywgRmxvcmlhbsOzcG9saXMgLSBTQywgODgwMTUtMTMwLCBCcmF6aWwiJRojChYKFAoSCTWMQbMYOCeVEfd9lkatzR0tEgkywrogQU5EQVI"
"9943","19486","13208.0",-27.5932,-48.5524,"ChIJVfiovBg4J5URHbCbuOxPKEM"
"9944","19487","13208.0",-27.6024,-48.5489,"ChIJ05kszTE4J5URl7fk4XiixKQ"
"9945","19488","13208.0",-27.6024,-48.5489,"ChIJ05kszTE4J5URl7fk4XiixKQ"
"9946","19489","13208.0",-26.8195,-49.2766,"ChIJNVxOh_j73pQR0zKF89Je_zk"
"9947","1949","13623.0",-15.4537,-47.6089,"ChIJV_Y-xfhvWpMRfRRQ_mW3rGs"
"9948","19490","13208.0",-27.0118,-51.146,"ChIJW0WUT1JO4ZQRhrbN7XXvRdM"
"9949","19491","13208.0",-26.8753,-52.3985,"ChIJ5WvD-e8T45QRLTQ47lVQIHE"
"9950","195","13623.0",-15.8958,-52.2516,"ChIJs6FlhfBuZZMRPEIVr5hqym8"
"9951","1950","13651.0",-27.3302,-53.058,"ChIJ44323w9o-5QRbzQlLCQ_u1o"
"9952","1951","13615.0",-14.6691,-40.4772,"ChIJNz9I2vOvRwcRmR4caW7M5TY"
"9953","19516","13209.0",-7.1203,-34.8732,"ChIJRRPN1fznrAcR_rFy5Xqxo1g"
"9954","19517","13209.0",-6.8808,-38.5673,"ChIJQWhFOYpzpAcRfGHDD7gc0TM"
"9955","19518","13209.0",-7.2324,-35.8866,"ChIJORCN5mkerAcRpVYkJot5Pp0"
"9956","19519","13209.0",-7.2324,-35.8866,"ChIJORCN5mkerAcRpVYkJot5Pp0"
"9957","1952","13657.0",-23.5338,-46.3477,"ChIJl6WMFsF6zpQRJ1IYzFCqea4"
"9958","19520","13209.0",-7.2324,-35.8866,"ChIJORCN5mkerAcRpVYkJot5Pp0"
"9959","19521","13209.0",-7.2324,-35.8866,"ChIJORCN5mkerAcRpVYkJot5Pp0"
"9960","19522","13209.0",-7.2324,-35.8866,"ChIJORCN5mkerAcRpVYkJot5Pp0"
"9961","19523","13209.0",-6.3534,-37.7465,"ChIJfY83QLg7pQcRlspGjn0ahGI"
"9962","19524","13209.0",-6.8537,-35.4885,"ChIJ57BH2Ry0rQcR73JwB1DemTk"
"9963","19525","13209.0",-7.3209,-35.341,"ChIJHZOq7U9krAcR-e38JT1FTkU"
"9964","19526","13209.0",-7.3024,-38.1508,"ChIJkemXZsqcpgcRDtcDGBgkDb0"
"9965","1953","13637.0",-8.1847,-36.7029,"ChIJmez3d05JqAcRfFUgaYbb3Rw"
"9966","19535","13209.0",-6.843,-35.1315,"ChIJhw3av3oGrQcR4SPCr_AFlGk"
"9967","19537","13209.0",-7.0251,-37.2695,"ChIJmV9zRE9grwcRD6H_JLr7usg"
"9968","19538","13209.0",-6.5089,-36.35,"ChIJz_iyq0w5rgcRDw5ZEmdlCME"
"9969","19539","13209.0",-7.127,-34.9674,"ChIJL6aX80PvrAcRwQ6onE3vs-M"
"9970","1954","13625.0",-4.751,-44.9433,"ChIJOzGFAoDmiQcRqCjvaMczGko"
